system:index,B11,B12,B2,B3,B4,B8,NBR,NDVI,elev,label,rand,slope,.geo,lon,lat,dist_to_nearest_road_m
0000000000000000022e,2305.0,1182.0,455.0,729.0,628.0,3429.0,0.48731294,0.6904116,750,0,0.5618924905565896,17.676468,"{""type"":""Point"",""coordinates"":[108.360672668102,14.098745578875699]}",108.360672668102,14.098745578875699,442.6783396455666
000000000000000000ea,3077.0,2273.0,578.0,772.0,1024.0,2245.0,-0.0061974325,0.37350872,751,0,0.3987103656612655,12.022146,"{""type"":""Point"",""coordinates"":[108.21918985077721,14.05508652046141]}",108.21918985077721,14.05508652046141,24.131832576271865
00000000000000000213,4638.0,3437.0,996.0,1205.0,1528.0,2625.0,-0.13394919,0.2641464,751,0,0.6520714000139652,10.500437,"{""type"":""Point"",""coordinates"":[108.30542886515086,13.871291293240478]}",108.30542886515086,13.871291293240478,3124.3065730344183
00000000000000000307,2203.0,1084.0,336.0,586.0,463.0,2997.0,0.46875766,0.73236996,751,0,0.6864203230990389,13.575682,"{""type"":""Point"",""coordinates"":[108.3008449092679,13.864281586384461]}",108.3008449092679,13.864281586384461,2207.699681672935
00000000000000000315,2731.0,1478.0,528.0,966.0,771.0,3364.0,0.38950846,0.62708586,751,0,0.6467154661650506,19.301937,"{""type"":""Point"",""coordinates"":[108.36956857470362,14.078800019863632]}",108.36956857470362,14.078800019863632,411.7330978015209
0000000000000000002b,2058.0,1033.0,420.0,575.0,387.0,3238.0,0.51627254,0.78648275,752,0,0.5554689758019575,9.242957,"{""type"":""Point"",""coordinates"":[108.330221467008,13.867518893749262]}",108.330221467008,13.867518893749262,2095.794552364851
00000000000000000078,3345.0,2150.0,660.0,908.0,1113.0,2891.0,0.14699465,0.44405594,752,0,0.6871750214961841,11.174136,"{""type"":""Point"",""coordinates"":[108.29437921274041,13.880994297132773]}",108.29437921274041,13.880994297132773,523.9889522432082
0000000000000000007d,2638.0,1342.0,529.0,784.0,656.0,3117.0,0.39807132,0.6522661,752,0,0.0340701730943856,7.4391932,"{""type"":""Point"",""coordinates"":[108.36794992102121,14.065057070416911]}",108.36794992102121,14.065057070416911,190.11671927843418
00000000000000000095,3627.0,2746.0,632.0,802.0,1090.0,1891.0,-0.18438646,0.2687018,752,0,0.2983155874969462,4.242724,"{""type"":""Point"",""coordinates"":[108.25934405576349,14.049427921224586]}",108.25934405576349,14.049427921224586,95.2251315591395
0000000000000000010c,2311.0,1254.0,436.0,695.0,669.0,3373.0,0.45796412,0.6689758,752,0,0.2618064374646794,9.519092,"{""type"":""Point"",""coordinates"":[108.3560931713201,14.094161622992754]}",108.3560931713201,14.094161622992754,64.38330076563614
00000000000000000152,1717.0,792.0,321.5,438.0,369.0,3424.0,0.62428844,0.80543107,752,0,0.5005040331178023,1.9119484,"{""type"":""Point"",""coordinates"":[108.34719726471849,14.106290377858125]}",108.34719726471849,14.106290377858125,297.39979321773194
00000000000000000263,2682.0,1393.5,490.0,731.5,640.0,3065.0,0.37490186,0.6545209,752,0,0.1176624331829011,14.4921875,"{""type"":""Point"",""coordinates"":[108.29060681324918,13.884227145396522]}",108.29060681324918,13.884227145396522,131.60656561860046
0000000000000000001a,2300.0,1170.0,422.0,695.0,518.0,3644.0,0.51391774,0.7510812,753,0,0.3543953151870264,23.253288,"{""type"":""Point"",""coordinates"":[108.36121221932945,14.095240725447688]}",108.36121221932945,14.095240725447688,223.63360703500115
0000000000000000009e,4155.0,3231.5,899.0,1111.0,1324.5,2866.0,-0.0599426,0.36785588,753,0,0.0044487358062813,14.973651,"{""type"":""Point"",""coordinates"":[108.41241607672617,14.02813571369438]}",108.41241607672617,14.02813571369438,456.3547085982598
000000000000000000b1,2805.5,1772.0,570.5,860.5,818.0,2928.5,0.24603766,0.56332576,753,0,0.0612830433567207,8.637045,"{""type"":""Point"",""coordinates"":[108.33749871992723,14.00684796526523]}",108.33749871992723,14.00684796526523,566.2519096563079
000000000000000002a8,2018.0,1070.0,430.0,666.0,601.0,3218.0,0.5009328,0.6852579,753,0,0.4279868364960325,4.243127,"{""type"":""Point"",""coordinates"":[108.29087435931241,14.07637426889056]}",108.29087435931241,14.07637426889056,303.4937655457651
00000000000000000062,3574.0,2465.5,884.5,1138.5,1339.0,3048.5,0.10573087,0.38962963,754,0,0.2145923406604517,15.931882,"{""type"":""Point"",""coordinates"":[108.28898815956678,13.907940644798748]}",108.28898815956678,13.907940644798748,353.7044651808636
000000000000000000c7,2530.0,1323.0,510.5,688.0,725.0,3323.0,0.43047783,0.64179844,754,0,0.7897787910475483,9.2448,"{""type"":""Point"",""coordinates"":[108.3445039676822,14.122731083442183]}",108.3445039676822,14.122731083442183,49.01628043257777
000000000000000001a4,2539.0,1469.0,460.0,694.0,759.0,3004.0,0.34317014,0.59659845,754,0,0.2784625304349716,13.679157,"{""type"":""Point"",""coordinates"":[108.34962301569155,13.868593537103141]}",108.34962301569155,13.868593537103141,2009.5642382566984
000000000000000001c3,3104.0,2060.5,654.0,879.0,975.5,2688.0,0.132147,0.46744916,755,0,0.3049258716626585,2.0861213,"{""type"":""Point"",""coordinates"":[108.32536996506187,14.1348553792065]}",108.32536996506187,14.1348553792065,153.67847817548824
00000000000000000227,3579.0,2668.5,850.0,1079.0,1286.5,2702.0,0.0062377807,0.35489532,755,0,0.5313014615592654,20.837767,"{""type"":""Point"",""coordinates"":[108.29464675880362,13.922495150637195]}",108.29464675880362,13.922495150637195,673.7417571674506
00000000000000000096,2717.0,1694.0,555.0,842.0,822.0,2718.0,0.23209429,0.5355932,756,0,0.4209608730022078,4.6791344,"{""type"":""Point"",""coordinates"":[108.37145477444922,14.066136172871847]}",108.37145477444922,14.066136172871847,101.13237747917374
0000000000000000017b,1855.0,946.0,374.0,558.0,566.0,2702.0,0.48135966,0.65361077,756,0,0.1401663067982768,5.628319,"{""type"":""Point"",""coordinates"":[108.30407775753164,14.06828991868066]}",108.30407775753164,14.06828991868066,800.1971305346956
00000000000000000266,3113.0,2070.0,704.0,893.0,1038.0,2856.0,0.15956151,0.4668721,757,0,0.3235559710598609,16.916292,"{""type"":""Point"",""coordinates"":[108.29761206100414,13.94755529855756]}",108.29761206100414,13.94755529855756,1856.401613379183
0000000000000000027c,2851.0,1552.0,580.5,838.5,889.5,3269.5,0.35621694,0.5722529,757,0,0.1816419963578831,19.622246,"{""type"":""Point"",""coordinates"":[108.33156811552614,14.005496857646037]}",108.33156811552614,14.005496857646037,777.6134649409303
000000000000000001b9,2424.0,1337.0,552.0,807.0,789.0,2685.0,0.33515665,0.54576856,758,0,0.1423692065397719,11.179062,"{""type"":""Point"",""coordinates"":[108.28790905711186,14.10898367489441]}",108.28790905711186,14.10898367489441,458.02835117083754
00000000000000000295,2435.0,1221.5,440.5,647.0,528.5,3489.5,0.48142645,0.7369338,758,0,0.0878957143643437,22.760647,"{""type"":""Point"",""coordinates"":[108.29330011028547,13.925460452837738]}",108.29330011028547,13.925460452837738,660.2650448301387
00000000000000000200,2979.5,1747.0,578.5,881.0,980.5,3204.5,0.29435524,0.5314217,759,0,0.3691757608479787,33.11878,"{""type"":""Point"",""coordinates"":[108.29303256422226,13.910098849708618]}",108.29303256422226,13.910098849708618,75.41971218145568
000000000000000002bd,2973.0,2148.0,652.0,870.0,1000.0,2381.0,0.051446237,0.40845904,759,0,0.4701616426157227,6.904922,"{""type"":""Point"",""coordinates"":[108.28844860833934,13.820087435843757]}",108.28844860833934,13.820087435843757,498.1741608098653
000000000000000000ae,3150.0,1841.5,776.0,1158.0,1288.0,3259.0,0.27791393,0.43347263,760,0,0.5692524003161997,16.194683,"{""type"":""Point"",""coordinates"":[108.29787960706736,13.94809484978503]}",108.29787960706736,13.94809484978503,1842.236614734231
00000000000000000172,2747.0,1483.0,500.0,756.0,692.0,3363.0,0.3879488,0.65869296,760,0,0.7343564667662827,28.131018,"{""type"":""Point"",""coordinates"":[108.3005773632047,13.950792605922363]}",108.3005773632047,13.950792605922363,1858.3761522843945
00000000000000000220,3218.5,2351.0,575.5,810.5,1025.5,2267.0,-0.018189693,0.3770691,760,0,0.416050674626324,2.8658767,"{""type"":""Point"",""coordinates"":[108.21757119709481,14.049155916060327]}",108.21757119709481,14.049155916060327,67.17747022166552
00000000000000000057,2127.0,1033.0,340.0,541.0,391.0,3714.0,0.56477773,0.80950063,761,0,0.6699910286595017,13.292859,"{""type"":""Point"",""coordinates"":[108.35905847352063,14.104671724175727]}",108.35905847352063,14.104671724175727,8.411701891609374
000000000000000002ab,2614.5,1515.0,494.5,756.5,692.5,3057.5,0.3373428,0.6306667,761,0,0.22200844664433,18.768116,"{""type"":""Point"",""coordinates"":[108.2970725097767,13.940550050802598]}",108.2970725097767,13.940550050802598,2330.4055894918984
0000000000000000012f,1923.0,969.5,384.0,585.5,508.5,2604.5,0.45747063,0.6733055,763,0,0.0719672493547624,4.16643,"{""type"":""Point"",""coordinates"":[108.23050704925086,14.05724026627022]}",108.23050704925086,14.05724026627022,91.50927100873622
000000000000000002f5,2022.0,963.0,325.0,545.0,339.0,3251.0,0.54295206,0.8111421,763,0,0.388290100694992,8.634196,"{""type"":""Point"",""coordinates"":[108.35204876666462,13.876142795186626]}",108.35204876666462,13.876142795186626,1492.9198494714676
00000000000000000182,2059.0,947.0,378.0,624.5,430.5,3262.0,0.5500119,0.76682466,764,0,0.1862305399244065,15.809942,"{""type"":""Point"",""coordinates"":[108.3264490675168,13.868593537103141]}",108.3264490675168,13.868593537103141,2226.519623468721
000000000000000002d0,3132.0,1878.0,560.0,871.0,1008.0,2565.0,0.15462525,0.43576828,764,0,0.2434333844929359,14.7337475,"{""type"":""Point"",""coordinates"":[108.29437921274041,13.881801394423446]}",108.29437921274041,13.881801394423446,552.2726727400081
000000000000000000af,2167.0,1784.0,544.0,766.0,1037.0,2710.0,0.20605251,0.44649053,765,0,0.5660907458612645,15.582295,"{""type"":""Point"",""coordinates"":[108.34315731916405,13.870751742013008]}",108.34315731916405,13.870751742013008,1526.9090303485673
00000000000000000100,1370.0,561.0,375.0,501.0,270.0,3514.0,0.7246626,0.85729384,765,0,0.0647326042081394,4.6273675,"{""type"":""Point"",""coordinates"":[108.32887481848987,13.868325991039935]}",108.32887481848987,13.868325991039935,2094.342217691261
0000000000000000009b,1263.0,496.0,368.0,565.0,316.0,3371.0,0.7434704,0.82858694,766,0,0.3490646192199025,13.188327,"{""type"":""Point"",""coordinates"":[108.36471707275747,14.027328616403707]}",108.36471707275747,14.027328616403707,376.3798878475785
00000000000000000112,2689.0,1441.5,594.0,903.5,733.5,3539.0,0.42114246,0.6566413,766,0,0.6027018402027627,26.00785,"{""type"":""Point"",""coordinates"":[108.28198291181184,13.95133215714983]}",108.28198291181184,13.95133215714983,337.2675327320565
00000000000000000317,2077.5,1106.0,447.5,711.5,620.0,3363.0,0.5050347,0.6886769,767,0,0.1968722856429537,1.3312701,"{""type"":""Point"",""coordinates"":[108.32698861874425,13.868865542267402]}",108.32698861874425,13.868865542267402,2166.305803118344
00000000000000000063,1577.5,695.0,342.0,493.5,397.5,3198.5,0.64299476,0.778921,768,0,0.2024805871672641,0.9562567,"{""type"":""Point"",""coordinates"":[108.34719726471849,14.110330323412548]}",108.34719726471849,14.110330323412548,286.39871176288693
000000000000000000be,2632.0,1341.5,478.5,811.0,545.5,3674.0,0.46505833,0.74143857,769,0,0.4378983157225555,16.417595,"{""type"":""Point"",""coordinates"":[108.27631985347396,14.103597080821846]}",108.27631985347396,14.103597080821846,573.5509438614038
0000000000000000023d,2385.5,1393.5,455.5,687.0,679.5,2958.5,0.35960478,0.6264431,769,0,0.0776124241384881,11.850066,"{""type"":""Point"",""coordinates"":[108.2730870052102,14.051042115805933]}",108.2730870052102,14.051042115805933,825.0182074531208
00000000000000000014,2392.0,1367.0,418.0,649.0,556.0,2660.0,0.32108268,0.65422887,770,0,0.3582976386448622,17.426254,"{""type"":""Point"",""coordinates"":[108.32994946184375,13.85377148520149]}",108.32994946184375,13.85377148520149,3321.208159729614
00000000000000000236,2716.0,1844.0,642.0,848.0,941.0,2342.0,0.11896799,0.42674384,770,0,0.1422786201265765,5.628382,"{""type"":""Point"",""coordinates"":[108.31000836193274,14.158033786482315]}",108.31000836193274,14.158033786482315,2045.2413067204727
00000000000000000120,1974.5,848.5,300.5,598.5,329.5,3306.5,0.5915764,0.8187569,771,0,0.3243073183853544,1.3319798,"{""type"":""Point"",""coordinates"":[108.35232077182887,14.106829929085594]}",108.35232077182887,14.106829929085594,742.2644698302103
000000000000000001ac,2690.0,1500.0,404.0,693.0,671.0,2827.0,0.30667898,0.6163522,771,0,0.4683900554576345,11.920162,"{""type"":""Point"",""coordinates"":[108.29923071468657,13.879375643450375]}",108.29923071468657,13.879375643450375,966.233974119367
00000000000000000027,3563.0,2539.0,879.0,1168.0,1377.0,3015.0,0.085704,0.37295082,772,0,0.4239404572690122,15.141326,"{""type"":""Point"",""coordinates"":[108.29815161223163,13.947827303721823]}",108.29815161223163,13.947827303721823,1883.597721363407
0000000000000000024b,2599.0,1652.0,556.0,779.0,748.0,2293.0,0.16248415,0.5080566,773,0,0.4648640769132298,2.0859795,"{""type"":""Point"",""coordinates"":[108.22511599607724,14.06074511969823]}",108.22511599607724,14.06074511969823,187.9790007445076
000000000000000002b2,2000.5,920.5,398.5,529.5,499.0,3049.0,0.53621364,0.7187148,773,0,0.6388947196045389,7.8241816,"{""type"":""Point"",""coordinates"":[108.31297366413327,14.133241184625158]}",108.31297366413327,14.133241184625158,455.97077208660653
0000000000000000002d,3205.0,2172.0,663.5,968.5,978.5,2683.0,0.10525232,0.4655196,774,0,0.5166853350250441,18.138645,"{""type"":""Point"",""coordinates"":[108.33372186133495,13.875063692731691]}",108.33372186133495,13.875063692731691,1182.822170225097
000000000000000000fc,1651.5,672.5,341.0,506.0,281.5,3142.5,0.6474443,0.8355724,774,0,0.4433428972317872,12.65422,"{""type"":""Point"",""coordinates"":[108.34881591840087,13.863206943030576]}",108.34881591840087,13.863206943030576,2511.6307627627943
00000000000000000137,1434.0,628.0,297.0,466.0,309.0,2890.0,0.64297897,0.8068146,774,0,0.3637695608261058,7.9045815,"{""type"":""Point"",""coordinates"":[108.35124166937395,14.070987674817996]}",108.35124166937395,14.070987674817996,948.3096966507823
00000000000000000082,2037.0,965.0,329.0,600.0,497.0,3192.0,0.53572285,0.7305503,776,0,0.4007349701139341,12.019387,"{""type"":""Point"",""coordinates"":[108.35366742034702,13.87398459027676]}",108.35366742034702,13.87398459027676,1787.9732983601182
00000000000000000259,2418.5,1446.0,377.0,616.5,540.5,2289.5,0.22580644,0.6180212,776,0,0.7163565716020911,1.9115534,"{""type"":""Point"",""coordinates"":[108.22107605052283,14.05912646601583]}",108.22107605052283,14.05912646601583,115.38073773221906
00000000000000000065,3311.0,2142.0,625.5,869.5,1058.5,2659.0,0.1076859,0.43053126,777,0,0.4524592727560509,16.733974,"{""type"":""Point"",""coordinates"":[108.2970725097767,13.942168704485]}",108.2970725097767,13.942168704485,2213.3349700716594
000000000000000002f1,3039.0,1810.5,590.0,806.0,839.5,3003.0,0.24774073,0.5630449,777,0,0.3964614647636226,16.52398,"{""type"":""Point"",""coordinates"":[108.3121665668426,13.980704255788877]}",108.3121665668426,13.980704255788877,471.47438615252787
0000000000000000030f,1877.0,872.0,300.0,547.0,293.0,3210.0,0.57275844,0.8327148,777,0,0.0752753537359801,9.243054,"{""type"":""Point"",""coordinates"":[108.27497320495583,14.103325075657585]}",108.27497320495583,14.103325075657585,721.0420126025131
00000000000000000209,2218.0,1282.0,479.0,713.5,614.0,2678.5,0.35260698,0.62703115,778,0,0.6143926683437488,15.042511,"{""type"":""Point"",""coordinates"":[108.33130056946294,13.873717044213551]}",108.33130056946294,13.873717044213551,1455.3503162698266
000000000000000002b3,2678.0,1527.0,545.0,768.0,807.0,3149.0,0.34687766,0.5920121,778,0,0.3535644708766617,11.937695,"{""type"":""Point"",""coordinates"":[108.35366742034702,14.096319827902626]}",108.35366742034702,14.096319827902626,97.93813482931954
000000000000000002b6,2586.5,1438.0,486.0,735.5,723.0,2728.5,0.30973238,0.5810517,778,0,0.0578220824805595,15.626361,"{""type"":""Point"",""coordinates"":[108.3304890130712,13.860241640830038]}",108.3304890130712,13.860241640830038,2819.2992471695125
00000000000000000138,3028.0,2337.0,627.0,882.0,1102.0,2477.0,0.029081844,0.38418552,779,0,0.4177902107768915,14.63569,"{""type"":""Point"",""coordinates"":[108.38493017783273,14.054546969233941]}",108.38493017783273,14.054546969233941,120.12357686790779
0000000000000000018f,2973.0,1793.0,522.0,762.0,908.0,2815.0,0.2217882,0.51222134,779,0,0.1128002911885152,10.139915,"{""type"":""Point"",""coordinates"":[108.35339541518277,14.09604782273836]}",108.35339541518277,14.09604782273836,66.46400866560494
000000000000000002d4,2205.0,1024.5,539.5,789.0,459.0,3664.0,0.56297326,0.7773466,780,0,0.1859412776927139,20.154764,"{""type"":""Point"",""coordinates"":[108.2809038093569,14.099285130103164]}",108.2809038093569,14.099285130103164,89.21423510386951
000000000000000000b2,2767.5,1668.0,543.5,814.0,772.5,3225.0,0.31820968,0.61350846,781,0,0.0817390733626496,16.69817,"{""type"":""Point"",""coordinates"":[108.28818106227612,14.164231936946603]}",108.28818106227612,14.164231936946603,770.2133875385105
0000000000000000014a,1910.0,887.0,346.0,515.0,352.0,3427.0,0.5887807,0.81370735,781,0,0.4739090174727747,22.18467,"{""type"":""Point"",""coordinates"":[108.3560931713201,14.107369480313062]}",108.3560931713201,14.107369480313062,246.46334119379992
00000000000000000158,3057.0,2341.5,587.5,801.0,898.5,2626.0,0.05727227,0.49014044,781,0,0.4270612266164797,2.6622047,"{""type"":""Point"",""coordinates"":[108.38654437241408,14.054279423170735]}",108.38654437241408,14.054279423170735,20.66833761696331
000000000000000000cb,2363.0,1314.0,435.0,663.0,570.0,3506.0,0.4547718,0.720314,782,0,0.0638816655049481,16.043554,"{""type"":""Point"",""coordinates"":[108.35986557081131,14.106018372693866]}",108.35986557081131,14.106018372693866,54.02755200189295
00000000000000000153,1692.0,796.0,345.0,578.0,397.0,3241.0,0.60564774,0.78174824,782,0,0.4169063064967723,5.6283245,"{""type"":""Point"",""coordinates"":[108.36444506759321,14.07664627405482]}",108.36444506759321,14.07664627405482,441.70434150858614
0000000000000000011d,2849.0,1873.0,450.0,672.0,883.0,2702.0,0.18120219,0.5073919,783,0,0.0604246571036136,2.085622,"{""type"":""Point"",""coordinates"":[108.34773681594595,13.87237039569541]}",108.34773681594595,13.87237039569541,1545.3772226343044
00000000000000000269,3107.0,1945.0,822.0,1086.0,1140.0,2877.0,0.1932808,0.43241224,783,0,0.2217526737233547,7.816093,"{""type"":""Point"",""coordinates"":[108.30542886515086,13.878568546159704]}",108.30542886515086,13.878568546159704,1375.5060921828674
0000000000000000028a,1821.0,876.0,373.5,497.5,477.0,2925.5,0.5391293,0.7196179,783,0,0.6434386191300309,11.217676,"{""type"":""Point"",""coordinates"":[108.35474652280195,14.087963472528465]}",108.35474652280195,14.087963472528465,1052.3737217872028
000000000000000000b3,2316.5,1248.0,434.5,637.0,593.0,2910.0,0.3997114,0.66143304,784,0,0.3998244014519452,7.211742,"{""type"":""Point"",""coordinates"":[108.34665771349101,14.12596393170593]}",108.34665771349101,14.12596393170593,6.1664087165458685
